2026-09-01 02:46:24.460 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding ignorado — intervalo não atingido (2.5s < 3.0s)
2026-09-01 02:46:24.461 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0002_102.jpg
2026-09-01 02:46:24.465 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-01 02:46:24.465 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-01 02:46:24.465 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_100.jpg
2026-09-01 02:46:24.465 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding ignorado — intervalo não atingido (1.5s < 3.0s)
2026-09-01 02:46:24.467 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (2/8)
2026-09-01 02:46:24.467 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0002_103.jpg
2026-09-01 02:46:24.471 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-01 02:46:24.471 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-01 02:46:24.471 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_100.jpg
2026-09-01 02:46:24.472 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #2
2026-09-01 02:46:24.472 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #2 embedding capturado (1/8)
2026-09-01 02:46:24.472 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #2 → face_0001_100.jpg
2026-09-01 02:46:24.473 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding ignorado — intervalo não atingido (0.1s < 3.0s)
2026-09-01 02:46:24.473 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #2 embedding ignorado — intervalo não atingido (0.1s < 3.0s)
2026-09-01 02:46:24.476 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-01 02:46:24.477 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-01 02:46:24.477 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_100.jpg
2026-09-01 02:46:24.477 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (2/8)
2026-09-01 02:46:24.478 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0002_103.jpg
2026-09-01 02:46:24.478 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #2
2026-09-01 02:46:24.478 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #2 embedding capturado (1/8)
2026-09-01 02:46:24.479 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #2 → face_0001_100.jpg
2026-09-01 02:46:24.483 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-01 02:46:24.483 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-01 02:46:24.483 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_100.jpg
